Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	br_lengths[52]	br_lengths[53]	br_lengths[54]	br_lengths[55]	br_lengths[56]	br_lengths[57]	br_lengths[58]	br_lengths[59]	br_lengths[60]	br_lengths[61]	br_lengths[62]	br_lengths[63]	br_lengths[64]	br_lengths[65]	br_lengths[66]	br_lengths[67]	br_lengths[68]	br_lengths[69]	br_lengths[70]	br_lengths[71]	br_lengths[72]	br_lengths[73]	br_lengths[74]	br_lengths[75]	br_lengths[76]	br_lengths[77]	br_lengths[78]	br_lengths[79]	br_lengths[80]	br_lengths[81]	br_lengths[82]	br_lengths[83]	br_lengths[84]	br_lengths[85]	br_lengths[86]	br_lengths[87]	br_lengths[88]	br_lengths[89]	br_lengths[90]	br_lengths[91]	br_lengths[92]	br_lengths[93]	br_lengths[94]	br_lengths[95]	br_lengths[96]	br_lengths[97]	br_lengths[98]	br_lengths[99]	br_lengths[100]	br_lengths[101]	br_lengths[102]	br_lengths[103]	br_lengths[104]	br_lengths[105]	br_lengths[106]	br_lengths[107]	br_lengths[108]	br_lengths[109]	br_lengths[110]	br_lengths[111]	br_lengths[112]	br_lengths[113]	br_lengths[114]	br_lengths[115]	br_lengths[116]	br_lengths[117]	br_lengths[118]	br_lengths[119]	br_lengths[120]	br_lengths[121]	br_lengths[122]	br_lengths[123]	br_lengths[124]	br_lengths[125]	br_lengths[126]	br_lengths[127]	br_lengths[128]	br_lengths[129]	br_lengths[130]	br_lengths[131]	br_lengths[132]	br_lengths[133]	br_lengths[134]	br_lengths[135]	br_lengths[136]	br_lengths[137]	br_lengths[138]	br_lengths[139]	br_lengths[140]	br_lengths[141]	br_lengths[142]	br_lengths[143]	br_lengths[144]	br_lengths[145]	br_lengths[146]	br_lengths[147]	br_lengths[148]	br_lengths[149]	br_lengths[150]	br_lengths[151]	br_lengths[152]	br_lengths[153]	br_lengths[154]	br_lengths[155]	br_lengths[156]	br_lengths[157]	br_lengths[158]	br_lengths[159]	br_lengths[160]	br_lengths[161]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	rel_br_lengths[52]	rel_br_lengths[53]	rel_br_lengths[54]	rel_br_lengths[55]	rel_br_lengths[56]	rel_br_lengths[57]	rel_br_lengths[58]	rel_br_lengths[59]	rel_br_lengths[60]	rel_br_lengths[61]	rel_br_lengths[62]	rel_br_lengths[63]	rel_br_lengths[64]	rel_br_lengths[65]	rel_br_lengths[66]	rel_br_lengths[67]	rel_br_lengths[68]	rel_br_lengths[69]	rel_br_lengths[70]	rel_br_lengths[71]	rel_br_lengths[72]	rel_br_lengths[73]	rel_br_lengths[74]	rel_br_lengths[75]	rel_br_lengths[76]	rel_br_lengths[77]	rel_br_lengths[78]	rel_br_lengths[79]	rel_br_lengths[80]	rel_br_lengths[81]	rel_br_lengths[82]	rel_br_lengths[83]	rel_br_lengths[84]	rel_br_lengths[85]	rel_br_lengths[86]	rel_br_lengths[87]	rel_br_lengths[88]	rel_br_lengths[89]	rel_br_lengths[90]	rel_br_lengths[91]	rel_br_lengths[92]	rel_br_lengths[93]	rel_br_lengths[94]	rel_br_lengths[95]	rel_br_lengths[96]	rel_br_lengths[97]	rel_br_lengths[98]	rel_br_lengths[99]	rel_br_lengths[100]	rel_br_lengths[101]	rel_br_lengths[102]	rel_br_lengths[103]	rel_br_lengths[104]	rel_br_lengths[105]	rel_br_lengths[106]	rel_br_lengths[107]	rel_br_lengths[108]	rel_br_lengths[109]	rel_br_lengths[110]	rel_br_lengths[111]	rel_br_lengths[112]	rel_br_lengths[113]	rel_br_lengths[114]	rel_br_lengths[115]	rel_br_lengths[116]	rel_br_lengths[117]	rel_br_lengths[118]	rel_br_lengths[119]	rel_br_lengths[120]	rel_br_lengths[121]	rel_br_lengths[122]	rel_br_lengths[123]	rel_br_lengths[124]	rel_br_lengths[125]	rel_br_lengths[126]	rel_br_lengths[127]	rel_br_lengths[128]	rel_br_lengths[129]	rel_br_lengths[130]	rel_br_lengths[131]	rel_br_lengths[132]	rel_br_lengths[133]	rel_br_lengths[134]	rel_br_lengths[135]	rel_br_lengths[136]	rel_br_lengths[137]	rel_br_lengths[138]	rel_br_lengths[139]	rel_br_lengths[140]	rel_br_lengths[141]	rel_br_lengths[142]	rel_br_lengths[143]	rel_br_lengths[144]	rel_br_lengths[145]	rel_br_lengths[146]	rel_br_lengths[147]	rel_br_lengths[148]	rel_br_lengths[149]	rel_br_lengths[150]	rel_br_lengths[151]	rel_br_lengths[152]	rel_br_lengths[153]	rel_br_lengths[154]	rel_br_lengths[155]	rel_br_lengths[156]	rel_br_lengths[157]	rel_br_lengths[158]	rel_br_lengths[159]	rel_br_lengths[160]	rel_br_lengths[161]	root_freqs[1]	root_freqs[2]	rtfq1	tree_length
0	-2557.661	-2884.24	326.5796	0.00677891	0.0112702	0.0106785	0.000877091	0.000914923	0.000360841	0.00772012	0.00426525	0.00476488	0.0076352	0.00969471	0.0156192	0.00948288	0.0152345	0.00923675	0.00460832	0.0112228	0.00300978	0.00263308	0.00424092	0.00360051	0.000596362	0.00117887	0.00388543	0.00728544	5.24402e-05	0.00166027	0.000753866	0.00368232	0.00244588	0.0129638	0.00151679	0.00136457	0.00233948	0.000940361	0.00382005	0.000720743	0.000378896	0.00519393	0.00830536	0.0221978	0.0116282	0.00574887	0.00435044	0.00673257	0.00234495	0.00162029	0.00346544	0.00145964	0.000461549	0.0124979	0.00831974	0.000914533	0.00632534	0.012647	0.000761327	0.00707808	0.0130003	0.0218207	0.0186129	0.0176841	0.0115911	0.0164315	0.00538193	0.0099574	0.00510233	0.00870995	0.00262041	0.00665618	0.00852747	0.0248826	0.0215707	0.00591403	0.00498452	0.0209803	0.012869	0.0101112	0.00324306	0.00655524	0.00602661	0.00809406	0.0243893	0.00261344	0.000756839	0.000939243	0.00368678	0.0110309	0.00110655	0.00163637	0.00279641	0.00183134	0.00684862	0.0111522	0.000922335	0.0164188	0.00147519	0.0015843	0.00819215	0.0180833	0.0285652	0.00657018	0.00679655	0.00106857	0.00348584	0.00467367	0.0105654	0.0113547	0.0119453	0.0124688	2.27519e-05	0.0216213	0.0102003	0.0027644	0.0115067	0.0082522	0.00226848	0.0342251	0.00450065	0.0019868	0.0070623	0.0123222	0.00230625	0.00203885	0.00757082	0.00143762	0.00909893	0.00531621	0.000758663	0.0159709	0.00205305	0.00338493	0.000171664	0.00771333	0.00380429	0.0061488	0.00726368	0.0013139	0.00210775	0.00810336	0.000923625	0.000123439	0.000586804	0.00321064	0.00336998	0.00945933	0.0201425	0.000177818	0.00338573	0.0057882	0.000474457	0.00995061	0.0135124	0.00366146	0.00414064	0.00363214	0.0056374	0.00308281	0.00606095	0.00551448	0.00299786	0.000758022	0.0806215	0.292869	0.681729	1.46686	3.4145	12.4036	1.820681	0.00613109	0.0101932	0.009658	0.000793273	0.000827489	0.000326358	0.00698236	0.00385765	0.00430953	0.00690555	0.00876825	0.0141266	0.00857666	0.0137786	0.00835405	0.00416793	0.0101503	0.00272216	0.00238145	0.00383564	0.00325643	0.000539372	0.00106621	0.00351413	0.00658922	4.74288e-05	0.00150161	0.000681824	0.00333042	0.00221214	0.0117249	0.00137184	0.00123417	0.00211591	0.000850497	0.00345499	0.000651866	0.000342687	0.00469758	0.00751167	0.0200765	0.0105169	0.00519949	0.00393469	0.00608918	0.00212086	0.00146545	0.00313427	0.00132016	0.000417442	0.0113035	0.00752468	0.000827137	0.00572087	0.0114385	0.000688571	0.00640167	0.0117579	0.0197355	0.0168342	0.0159941	0.0104834	0.0148613	0.00486761	0.00900584	0.00461473	0.0078776	0.00237	0.00602009	0.00771255	0.0225047	0.0195093	0.00534887	0.00450818	0.0189754	0.0116392	0.00914492	0.00293314	0.00592879	0.00545069	0.00732056	0.0220586	0.00236369	0.000684513	0.000849486	0.00333446	0.00997677	0.0010008	0.00147999	0.00252917	0.00165633	0.00619414	0.0100865	0.000834194	0.0148497	0.00133421	0.0014329	0.00740928	0.0163552	0.0258354	0.00594231	0.00614705	0.000966454	0.00315272	0.00422703	0.00955573	0.0102696	0.0108037	0.0112773	2.05776e-05	0.0195551	0.00922551	0.00250023	0.010407	0.00746359	0.0020517	0.0309544	0.00407055	0.00179693	0.0063874	0.0111446	0.00208585	0.00184401	0.00684732	0.00130024	0.0082294	0.00480818	0.000686162	0.0144446	0.00185685	0.00306145	0.000155259	0.00697622	0.00344074	0.0055612	0.00656953	0.00118834	0.00190633	0.00732898	0.00083536	0.000111642	0.000530727	0.00290382	0.00304794	0.00855536	0.0182176	0.000160825	0.00306218	0.00523505	0.000429116	0.00899969	0.0122211	0.00331156	0.00374494	0.00328504	0.00509867	0.0027882	0.00548175	0.00498749	0.00271137	0.000685583	0.572207	0.427793	0.5722066	1.105661
36	-2557.487	-2883.988	326.5007	0.00889956	0.00524566	0.00361772	0.00164766	0.00347565	0.00263741	0.0153956	0.00664056	0.00805308	0.00994392	0.0080365	0.0107363	0.00699856	0.016204	0.00948287	0.00330267	0.00981002	0.0127616	0.00522124	0.003332	0.00398952	0.000852916	0.00746616	0.000620448	0.010686	0.000467192	7.24521e-05	8.59736e-05	0.00416868	0.00185165	0.00851146	0.00542328	0.00125564	0.00553709	0.00136171	0.00707776	0.000554337	0.00458669	0.00446619	0.00808817	0.0127932	0.0156176	0.00594903	0.00615967	0.00473484	0.00938473	0.00578252	0.00408484	0.00329489	0.0011704	0.00872005	0.0122326	0.00195832	0.00607421	0.0134844	0.00456134	0.00830824	0.0132035	0.0228285	0.00919967	0.0257413	0.0166701	0.011646	0.00926328	0.00946535	0.0092408	0.0204192	0.0010956	0.0069231	0.00406181	0.0138341	0.0116977	0.00340606	0.00295382	0.0169861	0.0122799	0.0128655	0.0125157	0.00573265	0.00359761	0.00483469	0.0154454	0.00373557	0.00418152	0.00476281	0.00667429	0.00977717	0.00257921	0.000465741	0.0123117	0.00190073	0.00752801	0.0111821	0.000712269	0.0258214	0.00695058	0.00357259	0.00227033	0.0126328	0.0254335	0.00411401	0.00236161	0.00712199	0.00110526	0.00151765	0.00942753	0.000716577	0.01964	0.0200241	0.00144768	0.00237829	0.00629442	0.00333514	0.0123342	0.00281188	0.00441792	0.0188684	0.0107949	0.00592886	0.00667698	0.00633877	0.00489703	0.0353668	0.0170922	0.00752342	0.0113337	0.00329727	0.000258053	0.00756011	0.00204841	0.00453632	0.00766608	0.00840106	0.00346082	0.00327197	0.0126905	0.00372137	0.00415041	0.010233	0.000951338	0.000417827	0.00477669	0.000748587	0.00703485	0.00697787	0.0295661	0.00506615	0.00642929	0.00644484	0.000527995	0.0100721	0.00742524	0.0021161	0.00493286	0.00290681	0.00331212	0.00855613	0.00591672	0.00755045	0.00154839	0.00505217	0.0830909	0.29721	0.684866	1.46014	3.36462	12.035	1.798865	0.00744875	0.00439051	0.00302796	0.00137906	0.00290905	0.00220746	0.0128858	0.00555802	0.00674027	0.00832286	0.00672639	0.00898603	0.00585766	0.0135624	0.00793697	0.00276427	0.00821079	0.0106812	0.00437008	0.00278882	0.00333914	0.000713874	0.00624902	0.000519303	0.008944	0.000391031	6.06409e-05	7.19582e-05	0.0034891	0.0015498	0.00712392	0.00453918	0.00105095	0.00463443	0.00113972	0.00592395	0.000463969	0.00383896	0.00373811	0.00676964	0.0107076	0.0130717	0.00497922	0.00515552	0.00396296	0.00785483	0.00483985	0.00341893	0.00275776	0.000979602	0.00729851	0.0102384	0.00163908	0.005084	0.0112862	0.00381775	0.00695383	0.011051	0.019107	0.00769994	0.021545	0.0139525	0.00974747	0.00775318	0.00792231	0.00773436	0.0170905	0.000916994	0.0057945	0.00339965	0.0115789	0.00979074	0.0028508	0.00247229	0.014217	0.010278	0.0107682	0.0104754	0.00479811	0.00301113	0.00404654	0.0129275	0.0031266	0.00349985	0.00398638	0.00558624	0.0081833	0.00215875	0.000389816	0.0103047	0.00159087	0.00630079	0.00935918	0.000596155	0.021612	0.0058175	0.00299018	0.00190022	0.0105734	0.0212873	0.00344335	0.00197662	0.00596096	0.000925082	0.00127025	0.00789065	0.00059976	0.0164383	0.0167598	0.00121168	0.00199058	0.0052683	0.00279145	0.0103235	0.00235349	0.00369771	0.0157925	0.00903512	0.00496234	0.0055885	0.00530542	0.00409871	0.0296013	0.0143058	0.00629695	0.00948608	0.00275975	0.000215985	0.00632766	0.00171448	0.00379681	0.00641635	0.00703152	0.00289664	0.00273858	0.0106217	0.00311471	0.00347381	0.00856485	0.000796251	0.000349713	0.00399799	0.000626553	0.00588803	0.00584034	0.0247462	0.00424026	0.00538119	0.0053942	0.000441921	0.00843013	0.00621478	0.00177113	0.0041287	0.00243294	0.00277218	0.00716131	0.00495217	0.00631958	0.00129597	0.00422856	0.564982	0.435018	0.5649816	1.194772
72	-2563.206	-2889.895	326.6894	0.010743	0.00339256	0.0147508	0.002475	0.00354288	0.000708246	0.0136834	0.00894669	0.000845766	0.00666422	0.0103346	0.0146069	0.0054894	0.0134719	0.00517986	0.00476495	0.00641114	0.00433269	0.00836259	0.00135576	0.0087172	0.00306893	0.00103062	0.00544441	0.00214109	0.000300287	0.00011537	0.00035202	0.000501463	0.000803975	0.00435994	0.00390265	0.000967712	0.00354598	0.00463914	0.0055574	0.000439968	0.00253574	0.00699434	0.0128017	0.0112799	0.0086593	0.00785214	0.00764961	0.0126966	0.00308447	0.00817701	0.00287594	0.00141118	0.00173117	0.0119169	0.00240062	0.00301132	0.00694039	0.0106657	0.00159114	0.0082864	0.0197096	0.0147955	0.00947441	0.0109543	0.0153448	0.0131973	0.00355566	0.0143561	0.0103314	0.00844706	0.00548699	0.00819811	0.0110081	0.00998324	0.00930817	0.00112015	0.00670787	0.00987376	0.00470393	0.0141455	0.00901218	0.00738138	0.00531666	0.00452811	0.0169281	0.00833374	0.00964127	0.00337279	6.80901e-05	0.00778018	0.00236104	0.000472567	0.00136476	0.000619265	0.00055142	0.0116955	0.00122324	0.0109354	0.00388842	0.0094477	0.00347679	0.018456	0.0140984	0.000377347	0.00187127	0.00341518	0.00439094	0.00490887	0.00423394	0.000307469	0.013788	0.018272	0.0104675	0.0131667	0.00506298	0.00298007	0.00987344	0.00312444	0.00861204	0.017501	0.00231692	0.000517281	0.00324442	0.00770892	0.00553238	0.00694577	0.00356969	0.000746649	6.83469e-06	0.000391343	0.00052936	0.00156996	0.00395651	0.00320501	0.00175706	0.00223492	0.000615009	0.00413751	0.0116503	0.00387117	0.00274701	0.00215964	0.00297602	0.000734363	0.00225837	0.00150709	0.00603133	0.0025547	0.0128242	0.00178988	0.00057435	0.00590821	0.00213883	0.0127353	8.18407e-05	0.00233533	0.00242157	0.00287466	0.00446082	0.00575668	0.00468339	0.00773754	0.00101191	0.00148189	0.0749382	0.282612	0.674189	1.48326	3.53842	13.3443	1.873537	0.0113465	0.00358314	0.0155794	0.00261403	0.00374191	0.000748033	0.014452	0.00944927	0.000893278	0.00703858	0.0109151	0.0154274	0.00579777	0.0142287	0.00547084	0.00503263	0.00677129	0.00457608	0.00883236	0.00143192	0.00920689	0.00324133	0.00108851	0.00575026	0.00226137	0.000317156	0.000121851	0.000371795	0.000529633	0.000849139	0.00460487	0.00412189	0.00102207	0.00374518	0.00489975	0.00586959	0.000464683	0.00267818	0.00738725	0.0135208	0.0119136	0.00914574	0.00829324	0.00807933	0.0134099	0.00325774	0.00863636	0.0030375	0.00149045	0.00182842	0.0125864	0.00253548	0.00318049	0.00733027	0.0112648	0.00168052	0.00875189	0.0208168	0.0156267	0.0100066	0.0115697	0.0162068	0.0139386	0.0037554	0.0151626	0.0109118	0.00892158	0.00579523	0.00865865	0.0116265	0.0105441	0.00983106	0.00118307	0.00708469	0.0104284	0.00496818	0.0149401	0.00951845	0.00779603	0.00561533	0.00478248	0.0178791	0.00880189	0.0101829	0.00356226	7.19152e-05	0.00821723	0.00249368	0.000499114	0.00144143	0.000654053	0.000582396	0.0123525	0.00129196	0.0115497	0.00410685	0.00997844	0.0036721	0.0194928	0.0148904	0.000398545	0.00197639	0.00360703	0.00463761	0.00518463	0.00447179	0.000324741	0.0145626	0.0192984	0.0110556	0.0139063	0.0053474	0.00314747	0.0104281	0.00329996	0.00909582	0.0184841	0.00244708	0.000546339	0.00342668	0.00814197	0.00584317	0.00733596	0.00377022	0.000788592	7.21863e-06	0.000413327	0.000559097	0.00165816	0.00417877	0.00338505	0.00185576	0.00236047	0.000649558	0.00436994	0.0123048	0.00408864	0.00290133	0.00228096	0.0031432	0.000775616	0.00238524	0.00159176	0.00637014	0.00269821	0.0135446	0.00189043	0.000606614	0.0062401	0.00225898	0.0134507	8.64381e-05	0.00246652	0.00255761	0.00303615	0.00471141	0.00608006	0.00494649	0.0081722	0.00106876	0.00156513	0.619591	0.380409	0.6195912	0.946812
108	-2566.028	-2892.67	326.6414	0.00826443	0.00731414	0.00589502	0.00126417	0.00095293	0.00482434	0.0191819	0.00532159	0.00999383	0.00320044	0.014443	0.0244865	0.0114468	0.0161682	0.00125441	0.00125934	0.0086052	0.00329662	0.00327508	0.013611	0.012664	0.00119513	0.00233596	0.00838454	0.000407247	0.000338646	0.00255204	0.000640787	0.000513717	0.00250441	0.00564463	0.00397019	0.00218453	0.00226232	0.000564064	0.00291834	0.00200772	0.000111516	0.0045105	0.00181274	0.00993265	0.0081226	0.00303628	0.00666067	0.00425645	0.00849843	0.00656387	0.00316814	0.00168825	0.000843678	0.013797	0.00651039	0.00152693	0.00498399	0.00797735	0.00263276	0.00521524	0.00943069	0.0200794	0.00748423	0.0155085	0.00463426	0.01744	0.00224618	0.0184351	0.0144041	0.0143138	0.0017214	0.00934517	0.00309144	0.0190554	0.0127492	0.00553446	0.00114516	0.00494206	0.00626119	0.0130288	0.00300522	0.01007	0.016553	0.00606825	0.0221728	0.00686728	0.00579137	0.0086124	3.72119e-06	0.00631333	0.00498336	0.000977226	0.00161315	0.0011527	0.000769741	0.00558451	0.00259963	0.0125418	0.00172758	0.00223913	0.00181033	0.0142145	0.0132926	8.91069e-05	0.00111806	0.00742914	0.00696311	0.00121594	0.00564403	0.000136149	0.0201821	0.0159113	0.00632358	0.0141076	0.0113708	0.00219527	0.00964207	0.00394534	0.0105963	0.0208422	0.00347865	0.000527536	0.00937617	0.00552272	0.0032082	0.00297328	0.00867467	0.000579499	3.06897e-05	0.000669453	0.000275298	0.00398096	0.00267129	0.00819134	0.00623884	0.00772338	0.00485904	0.00617571	0.00859794	0.00727364	0.00198221	0.0101452	0.00264106	0.00204943	0.00154835	0.00130714	0.0100059	0.000308229	0.0124883	0.00323998	0.0011501	0.00658347	0.00179302	0.0136738	0.000657665	0.00128283	0.00827092	0.00138103	0.00435935	0.000473234	0.00482351	0.00148562	0.000366255	0.000673256	0.0741154	0.281094	0.673057	1.48576	3.55753	13.4925	1.881521	0.00836277	0.00740117	0.00596516	0.00127921	0.000964269	0.00488175	0.0194101	0.00538491	0.0101128	0.00323853	0.0146148	0.0247779	0.011583	0.0163606	0.00126933	0.00127432	0.00870759	0.00333585	0.00331405	0.013773	0.0128147	0.00120935	0.00236375	0.00848431	0.000412092	0.000342676	0.00258241	0.000648412	0.00051983	0.00253421	0.00571179	0.00401743	0.00221052	0.00228924	0.000570776	0.00295307	0.00203161	0.000112843	0.00456417	0.00183431	0.0100508	0.00821925	0.00307241	0.00673992	0.0043071	0.00859955	0.00664198	0.00320584	0.00170834	0.000853717	0.0139612	0.00658785	0.0015451	0.0050433	0.00807227	0.00266409	0.0052773	0.00954291	0.0203183	0.00757329	0.015693	0.00468941	0.0176475	0.0022729	0.0186544	0.0145755	0.0144841	0.00174188	0.00945636	0.00312823	0.0192821	0.0129009	0.00560031	0.00115879	0.00500087	0.00633569	0.0131838	0.00304098	0.0101898	0.0167499	0.00614045	0.0224367	0.00694899	0.00586028	0.00871488	3.76547e-06	0.00638845	0.00504266	0.000988854	0.00163235	0.00116641	0.0007789	0.00565096	0.00263056	0.012691	0.00174813	0.00226577	0.00183187	0.0143836	0.0134508	9.01672e-05	0.00113136	0.00751754	0.00704596	0.0012304	0.00571119	0.000137769	0.0204223	0.0161006	0.00639882	0.0142754	0.0115061	0.00222139	0.0097568	0.00399229	0.0107224	0.0210902	0.00352004	0.000533814	0.00948774	0.00558843	0.00324638	0.00300866	0.00877789	0.000586394	3.10549e-05	0.000677419	0.000278574	0.00402833	0.00270307	0.00828881	0.00631308	0.00781528	0.00491685	0.0062492	0.00870024	0.00736019	0.0020058	0.0102659	0.00267249	0.00207382	0.00156677	0.0013227	0.0101249	0.000311896	0.0126369	0.00327853	0.00116378	0.00666181	0.00181435	0.0138365	0.00066549	0.00129809	0.00836934	0.00139747	0.00441123	0.000478865	0.0048809	0.0015033	0.000370613	0.000681267	0.625575	0.374425	0.6255751	0.9882409
144	-2571.047	-2897.656	326.6085	0.00488247	0.0063809	0.00396526	0.000268826	0.00280292	0.00250426	0.00815566	0.00703879	0.0120675	0.00238552	0.0195847	0.0177787	0.00828799	0.00854015	0.00324935	0.00616764	0.00444098	0.00574192	0.0039516	0.00121484	0.00515892	0.00117644	0.001692	0.00109885	0.000433459	0.000649105	0.00189794	0.00214169	0.00433042	0.00399918	0.00450311	0.00368579	0.00278173	0.00810338	0.00057043	0.00373224	6.60723e-05	8.81607e-05	0.003725	0.0049474	0.0075254	0.00774698	0.00657725	0.000321996	0.0125649	0.00452729	0.00488815	0.000447296	0.00393557	0.00152196	0.0121269	0.0103147	0.00245614	0.00829912	0.00327667	0.00249087	0.00818665	0.021173	0.00923528	0.0069708	0.00554388	0.0111266	0.0163544	0.00596771	0.0106294	0.0170134	0.0018945	0.00148432	0.00972602	0.00510086	0.00568515	0.0123438	0.00318705	0.000872043	0.0159397	0.00514107	0.0222976	0.0114674	0.00342861	0.0118394	0.00230295	0.0226088	0.0097433	0.00161941	0.00309039	0.000144791	0.00848359	0.00390959	0.000586772	0.000425768	0.00156681	0.00171565	0.0135452	0.0145416	0.011089	0.00103176	0.0163957	0.0012376	0.0199709	0.00494431	0.00229007	0.00157892	0.00323858	0.00286821	0.00318296	0.00540197	0.000431269	0.0125925	0.0176493	0.00607483	0.0212767	0.00308386	0.00390848	0.00104294	0.00171026	0.00462131	0.0201567	0.003873	0.000507925	0.0049748	0.0110159	0.00327533	0.011682	0.0111667	0.000866405	0.000248828	0.000742612	0.000955893	0.00618327	0.0022734	0.00119925	0.00384394	0.0119477	0.00516335	0.00718577	0.00562808	0.0102787	0.000975996	0.00686466	0.00110769	0.00279353	0.00671378	0.0027405	0.00447249	0.0100606	0.00742437	0.000377922	0.00278686	0.00802204	0.00111879	0.00377331	0.000345936	0.00113438	0.00336285	0.00126852	0.0031024	0.00385275	0.00165877	0.00903605	0.000273804	0.00479086	0.0661527	0.265937	0.661518	1.51168	3.7603	15.1165	1.963703	0.005211	0.00681025	0.00423206	0.000286915	0.00299152	0.00267276	0.00870443	0.0075124	0.0128795	0.00254603	0.0209024	0.018975	0.00884566	0.00911478	0.00346799	0.00658264	0.0047398	0.00612828	0.00421749	0.00129658	0.00550604	0.0012556	0.00180585	0.00117278	0.000462624	0.000692781	0.00202565	0.00228579	0.00462179	0.00426827	0.00480611	0.0039338	0.00296891	0.00864863	0.000608812	0.00398336	7.0518e-05	9.40927e-05	0.00397564	0.00528029	0.00803175	0.00826824	0.00701981	0.000343661	0.0134103	0.00483191	0.00521706	0.000477393	0.00420038	0.00162437	0.0129429	0.0110087	0.00262141	0.00885753	0.00349714	0.00265847	0.0087375	0.0225977	0.00985669	0.00743984	0.0059169	0.0118752	0.0174548	0.00636926	0.0113446	0.0181582	0.00202198	0.0015842	0.0103804	0.00544407	0.00606769	0.0131743	0.0034015	0.000930719	0.0170123	0.00548699	0.0237979	0.0122391	0.0036593	0.0126361	0.00245791	0.0241301	0.0103989	0.00172837	0.00329833	0.000154534	0.00905441	0.00417265	0.000626253	0.000454416	0.00167224	0.00183109	0.0144567	0.0155201	0.0118351	0.00110119	0.0174989	0.00132088	0.0213146	0.005277	0.00244416	0.00168516	0.00345649	0.0030612	0.00339713	0.00576545	0.000460288	0.0134398	0.0188368	0.00648358	0.0227083	0.00329136	0.00417147	0.00111312	0.00182534	0.00493226	0.021513	0.0041336	0.000542102	0.00530954	0.0117571	0.00349571	0.012468	0.0119181	0.000924702	0.00026557	0.000792579	0.00102021	0.00659932	0.00242637	0.00127995	0.00410259	0.0127516	0.00551077	0.00766928	0.00600677	0.0109703	0.00104167	0.00732655	0.00118222	0.00298149	0.00716553	0.0029249	0.00477343	0.0107375	0.00792393	0.000403351	0.00297437	0.00856182	0.00119407	0.0040272	0.000369213	0.0012107	0.00358912	0.00135388	0.00331114	0.00411199	0.00177039	0.00964405	0.000292227	0.00511322	0.566908	0.433092	0.5669077	0.9369558
